feature1,feature2,feature3,feature4,feature5,feature6
0.4967141530112327,-1.4153707420504142,0.281243735525695,-1.6813934283811622,0.3577873603482833,0.5463972639893997
-0.13826430117118466,-0.42064532276535904,-0.2364740790934601,-0.537361031236687,0.5607845263682344,0.9708445433215789
0.6476885381006925,-0.3427145165267695,0.7323784053152756,-0.2897342291322991,1.083051243175277,0.6034432005394585
1.5230298564080254,-0.8022772692216189,1.492800923853916,-0.6678415007089534,1.053802052034903,1.0680881149633572
-0.23415337472333597,-0.16128571166600914,-0.214918356043832,-0.2721124963598809,-1.377669367957091,-1.3750096860826968
-0.23413695694918055,0.4040508568145384,-0.18725778459250608,0.5302982079966072,-0.9378250399151228,-0.947067381066482
1.5792128155073915,1.8861859012105302,1.6768245131143373,1.2829718872141724,0.5150352672086598,0.30513255408390333
0.7674347291529088,0.17457781283183896,0.572376978470452,0.10567729540067508,0.5137859509122088,0.23613394438278976
-0.4694743859349521,0.25755039072276437,-0.3131074711074493,0.25500652162791937,0.5150476863060479,0.4653723709355289
0.5425600435859647,-0.07444591576616721,0.4478655087405894,0.09105262181638259,3.852731490654721,3.182666182673395
-0.46341769281246226,-1.9187712152990415,-0.46061216417666007,-1.4174710695775183,0.570890510693167,0.5699978558549467
-0.46572975357025687,-0.026513875449216878,-0.19940140781579313,-0.3599294216831951,1.135565640180599,0.9867382359966428
0.24196227156603412,0.06023020994102644,0.3828493142070367,-0.40903857277081423,0.9540017634932023,0.7797845401574156
-1.913280244657798,2.463242112485286,-1.5592502929918903,2.477058842182046,0.651391251305798,0.3463333856387028
-1.7249178325130328,-0.19236096478112252,-1.2913302878308637,-0.06381261647007665,-0.3152692446403456,-0.4216297679255874
-0.5622875292409727,0.30154734233361247,-0.5018580079903237,0.031769280016604534,0.7589692204932674,0.8567407204905144
-1.0128311203344238,-0.03471176970524331,-0.7751574140419887,0.43584058840730006,-0.7728252145375718,-0.554856891886968
0.3142473325952739,-1.168678037619532,0.22076924801705528,-0.9586739416887446,-0.23681860674000887,-0.45278918513084554
-0.9080240755212109,1.1428228145150205,-0.7523883974714014,1.3251885475569154,-0.48536354782910346,-0.40228684573230455
-1.4123037013352915,0.7519330326867741,-1.2971019420752992,0.6593986222067907,0.08187413938632256,0.2598960235029111
1.465648768921554,0.7910319470430469,1.338483085027942,1.290601532451186,2.3146585666735087,1.6195482183923449
-0.22577630048653566,-0.9093874547947389,-0.08416726535049936,-0.24637708384256674,-1.867265192591748,-1.5073533213857546
0.06752820468792384,1.4027943109360992,-0.10286875242756308,1.1176859197519624,0.6862601903745135,0.43825302779311026
-1.4247481862134568,-1.4018510627922809,-0.8637959124550192,-0.900102118087132,-1.6127158711896517,-1.2765402994986037
-0.5443827245251827,0.5868570938002703,-0.6911479283726047,0.692441314605774,-0.47193186578943347,-0.6061148310303306
0.11092258970986608,2.1904556258099785,-0.14300739181866695,2.2724767491981863,1.088950596967366,0.5070560001651524
-1.1509935774223028,-0.9905363251306883,-0.8042720449800589,-1.1314329145351163,0.06428001909546277,-0.3503191926667834
0.37569801834567196,-0.5662977296027719,0.49646075530369194,-0.27553763216282434,-1.0777447779293061,-0.9363941679124439
-0.600638689918805,0.09965136508764122,-0.41575085751649354,0.40223100637937137,-0.7153037092599682,-0.5645366387184017
-0.2916937497932768,-0.5034756541161992,-0.13685527296109315,-0.9555761519257036,0.6795977489346758,0.3719668627864126
-0.6017066122293969,-1.5506634310661327,-0.5439853055758401,-1.6730414702059453,-0.7303666317171367,-0.4830745212167368
1.8522781845089378,0.06856297480602733,1.4875994917608777,-0.5534911247429068,0.21645858958197486,-0.22489645673510208
-0.013497224737933921,-1.0623037137261049,0.0030134093746047377,-0.9837802070005565,0.045571839903813784,0.023583269453526987
-1.0577109289559004,0.4735924306351816,-1.0873721783627326,0.6178162427786931,-0.6516003476058171,-0.8761623558337333
0.822544912103189,-0.9194242342338032,0.9353143675764204,-0.3308034834699243,2.1439440893253257,1.7237117716557466
-1.2208436499710222,1.5499344050175394,-1.128170761274348,1.339672678390841,0.6339190223180112,0.5696984074689534
0.2088635950047554,-0.7832532923362371,0.022877796145777535,-0.17718063481441393,-2.025142586657607,-1.9972288175796824
-1.9596701238797756,-0.3220615162056756,-1.8279802798223967,-0.6877827262392916,0.18645431476942764,0.06794091093963998
-1.3281860488984305,0.8135172173696698,-1.1127811531534626,0.180474902957673,-0.661786464768388,-0.3307988866925713
0.19686123586912352,-1.2308643164339552,0.06443020172141622,-1.0628989786378475,0.852433334796224,0.6059183672398899
0.7384665799954104,0.22745993460412942,0.5001758428825831,0.30856057909530216,-0.7925207384327007,-0.4884952218044911
0.1713682811899705,1.307142754282428,0.20296889536935592,1.101262916711836,-0.11473644146689901,-0.38339478215527567
-0.11564828238824053,-1.6074832345612275,-0.055090139927671915,-1.9865933793890063,0.5049872789804571,0.576839849981623
-0.3011036955892888,0.1846338585323042,-0.3723819611045859,0.13020276789862203,0.8657551941701215,1.122256726034182
-1.4785219903674274,0.25988279424842353,-1.4248774524543493,-0.17044047504029597,-1.2002964070557762,-1.6741719632409053
-0.7198442083947086,0.7818228717773104,-0.6014498000837105,0.8654512056597253,-0.3345012358409484,-0.49358490140765376
-0.4606387709597875,-1.236950710878082,-0.7041917621632736,-0.9414286304173152,-0.4749453111609562,-0.2736838420265064
1.0571222262189157,-1.3204566130842763,0.6699172487217131,-1.4043520570198416,-0.6533292325737119,-0.6256910711756146
0.3436182895684614,0.5219415656168976,0.16556761636112807,0.28949025557335495,1.7654542402810969,1.6463861997901925
-1.763040155362734,0.29698467323318606,-1.62942557016883,-0.06532708431847728,0.40498171096095553,0.20538760896668573
0.324083969394795,0.25049285034587654,0.3538570855749164,0.1941151936120435,-1.2608839543350452,-1.0879304329466146
-0.38508228041631654,0.3464482094969757,-0.051502808984774495,0.5810236742228008,0.9178619470547761,0.7687992045601831
-0.6769220003059587,-0.6800247215784908,-0.437697875634959,-0.8737388272423803,2.1221561970126332,2.159442968786069
0.6116762888408679,0.23225369716100355,0.5185209539640957,0.3486295972422063,1.0324652605511468,0.9721746401103125
1.030999522495951,0.29307247329868125,0.924096328665818,0.09003431679214682,-1.5193699659540134,-1.2526449045207313
0.9312801191161986,-0.7143514180263678,0.637646234277017,-0.8450605550011159,-0.48423407286625136,-0.529095225652918
-0.8392175232226385,1.8657745111447566,-0.7589983980988527,1.5537992264866758,1.2669111491866227,0.9929802552661047
-0.3092123758512146,0.4738329209117875,-0.3360228660501208,0.09218528604920717,-0.7076694656187807,-0.7308886766994322
0.33126343140356396,-1.1913034972026486,0.36268080033082545,-1.1787027642264059,0.44381942814622843,0.48917413236325524
0.9755451271223592,0.6565536086338297,0.7125444256996587,0.19870719956210076,0.7746340534293368,0.5764318468127506
-0.47917423784528995,-0.9746816702273214,-0.32738751121252646,-0.2390618798183065,-0.926930471578083,-0.7432551007646098
-0.18565897666381712,0.787084603742452,0.13945470360308015,0.6796009787726027,-0.05952535606180008,0.4664678863269756
-1.1063349740060282,1.158595579007404,-1.0174535062967969,0.7748885897585177,-3.2412673400690726,-2.634534083402861
-1.1962066240806708,-0.8206823183517105,-0.9962436172528154,-0.6333859973786873,-1.0243876413342898,-0.9829670074161353
0.812525822394198,0.9633761292443218,0.8693020384970007,0.7851712949504246,-0.2525681513931603,0.07804350731500515
1.356240028570823,0.4127809269364983,1.1403719313365734,0.28457290803605667,-1.2477831819648495,-1.2000680433844555
-0.07201012158033385,0.82206015999449,-0.019990613060217106,0.883001146008344,1.6324113039316352,0.9269908136653755
1.0035328978920242,1.8967929826539474,0.9056980882591807,1.8395263482700466,-1.4301413779606327,-1.5105459903347078
0.36163602504763415,-0.2453881160028705,0.3450076422526371,-0.3677302428855982,-0.44004448669698376,-0.8549371285498096
-0.6451197546051243,-0.7537361643574896,-0.7352097359157052,-0.8134212118972701,0.13074057728609134,0.02717333700143322
0.36139560550841393,-0.8895144296255233,0.33015807980936107,-0.838602774327188,1.4412732890661155,1.2729250891755695
1.5380365664659692,-0.8158102849654383,1.4838325680684623,-1.3840150916412979,-1.4358621511794394,-0.8444493649690858
-0.03582603910995154,-0.0771017094141042,0.25798528636005197,-0.5200937716615542,1.1631637521549596,1.105315945337405
1.5646436558140062,0.3411519748166439,1.600033455449647,0.7000414588275047,0.010233061019587049,-0.04577003850497946
-2.6197451040897444,0.27669079933001905,-1.9271341021784585,0.7286774934809013,-0.9815086510479509,-0.6563762176263245
0.8219025043752238,0.8271832490360238,0.5862427413600916,0.6283949498137067,0.46210347426327075,-0.146132769900293
0.08704706823817122,0.01300189187790702,0.25280648875848977,0.1840186970129509,0.19905969557347003,0.23407617163179512
-0.29900735046586746,1.4535340771573169,-0.23243821427161038,1.3288790119467802,-0.6002168771587947,-0.33547455342799765
0.0917607765355023,-0.2646568332379561,0.5205452855254865,0.6987059342843087,0.06980208499001891,-0.3082207266537437
-1.9875689146008928,2.720169166589619,-1.9504716802118338,2.648016265031549,-0.3853135968617602,-0.053137454436616716
-0.21967188783751193,0.6256673477650062,-0.365649067489916,0.49344196815602526,0.11351734525124804,0.1845193656947018
0.3571125715117464,-0.8571575564162826,0.20152278527176737,-1.015246055133968,0.6621306745210467,0.47885301510332073
1.477894044741516,-1.0708924980611123,0.9053254954054031,-1.392192519429217,1.586016816145352,1.553890264734481
-0.5182702182736474,0.4824724152431853,-0.5715942007824348,0.4711406437168744,-1.237815498826849,-0.5216044245165281
-0.8084936028931876,-0.2234627853258509,-0.8794707749146085,-0.41684859111226424,2.1330333746562666,1.9225359334621386
-0.5017570435845365,0.714000494092092,-0.4215025819308414,0.1802243070989759,-1.9520877995225019,-1.6557821170047176
0.9154021177020741,0.47323762457354485,0.8922131010872986,0.20828011561475515,-0.15178509503558332,-0.24841110851637438
0.32875110965968446,-0.07282891265687277,0.6711101665368933,-0.3863689768426603,0.5883172064845765,0.3052580493402294
-0.5297602037670388,-0.846793718068405,-0.2866994157531249,-0.21363216983637479,0.28099186773503265,0.4548567977428901
0.5132674331133561,-1.5148472246858646,0.3465599586695399,-1.0231282138981497,-0.6226995198205938,-0.7619965339193393
0.09707754934804039,-0.4465149520670211,-0.09231313985643526,-0.3819295016519531,-0.20812225035727522,-0.16525602100955408
0.9686449905328892,0.8563987943234723,0.9701643257809015,1.1719222168419592,-0.4930009346588328,-0.553255184191052
-0.7020530938773524,0.21409374413020396,-0.8958944258937456,0.20519017480495885,-0.5893647569442115,-0.39889602967430815
-0.3276621465977682,-1.245738778711988,0.07139582123287935,-1.3172632223036689,0.8496020970210246,0.8310653717002388
-0.39210815313215763,0.173180925851182,-0.11700931367468448,0.6041410101544018,0.35701548596504734,0.5735586137137165
-1.4635149481321186,0.3853173797288368,-1.4109985837398478,0.4891927858749089,-0.6929095952606542,-0.7372645435430625
0.29612027706457605,-0.883857436201133,-0.07611865646005705,-1.0624526670688998,0.8995998754332507,0.7241791565579178
0.26105527217988933,0.1537251059455279,0.5057242197949829,0.07356473662861625,0.30729952087660933,0.025732649425839388
0.00511345664246089,0.058208718445999896,-0.018305858072308778,-0.21320806533632722,0.8128621188389601,0.604245349559257
-0.23458713337514692,-1.142970297830623,0.036434842357060127,-1.3863646724453305,0.6296288419236122,0.6483985041539918
